fromId,toId,car_time
06085507205,06085512305,42
06085507205,06085510002,19
06085507205,06085512034,23
06085507205,06085512402,41
06085507205,06085501900,18
06085507205,06085502202,15
06085507205,06085506304,15
06085507205,06085507203,7
06085507205,06085510500,26
06085507205,06085504422,27
06085507205,06085512052,18
06085507205,06085503337,24
06085507205,06085509109,21
06085507205,06085511400,28
06085507205,06085503331,31
06085507205,06085503325,28
06085507205,06085505900,16
06085507205,06085511609,30
06085507205,06085503312,42
06085507205,06085511800,53
06085507205,06085503709,23
06085507205,06085509102,23
06085507205,06085508102,16
06085507205,06085506603,10
06085507205,06085501102,23
06085507205,06085508304,20
06085507205,06085512510,55
06085507205,06085509302,25
06085507205,06085511907,21
06085507205,06085508507,17
06085507205,06085502201,16
06085507205,06085503802,26
06085507205,06085503803,26
06085507205,06085506503,11
06085507205,06085512307,36
06085507205,06085502902,15
06085507205,06085511000,26
06085507205,06085512053,19
06085507205,06085512503,52
06085507205,06085507904,15
06085507205,06085505008,25
06085507205,06085509303,24
06085507205,06085502500,18
06085507205,06085508703,20
06085507205,06085503214,24
06085507205,06085504416,25
06085507205,06085507402,11
06085507205,06085508401,19
06085507205,06085511911,27
06085507205,06085512602,44
06085507205,06085503208,24
06085507205,06085502002,17
06085507205,06085500300,19
06085507205,06085504315,26
06085507205,06085505001,23
06085507205,06085504601,33
06085507205,06085502400,20
06085507205,06085511200,28
06085507205,06085503213,25
06085507205,06085506204,14
06085507205,06085507002,23
06085507205,06085502903,15
06085507205,06085512312,35
06085507205,06085501101,21
06085507205,06085512509,48
06085507205,06085503804,24
06085507205,06085511705,30
06085507205,06085509304,23
06085507205,06085512035,25
06085507205,06085501300,21
06085507205,06085502910,18
06085507205,06085508204,19
06085507205,06085504318,20
06085507205,06085510200,23
06085507205,06085503322,28
06085507205,06085512309,37
06085507205,06085512505,43
06085507205,06085502302,19
06085507205,06085506900,18
06085507205,06085512043,23
06085507205,06085504415,27
06085507205,06085510400,25
06085507205,06085505700,18
06085507205,06085510100,19
06085507205,06085504411,26
06085507205,06085504307,25
06085507205,06085503903,24
06085507205,06085505202,20
06085507205,06085508301,18
06085507205,06085511909,32
06085507205,06085511905,20
06085507205,06085504803,26
06085507205,06085512310,32
06085507205,06085505305,17
06085507205,06085509000,24
06085507205,06085503305,26
06085507205,06085503602,23
06085507205,06085505304,18
06085507205,06085504323,24
06085507205,06085501800,18
06085507205,06085505301,19
06085507205,06085507906,14
06085507205,06085506501,14
06085507205,06085504700,28
06085507205,06085505800,16
06085507205,06085507001,22
06085503113,06085512042,11
06085503113,06085503306,11
06085503113,06085503108,8
06085503113,06085503323,13
06085503113,06069000600,56
06085503113,06085503401,8
06085503113,06085512020,9
06085503113,06085503110,7
06085503113,06085512029,13
06085503113,06085503118,8
06085503113,06085503116,9
06085503113,06085509107,19
06085503113,06085510803,23
06085503113,06085504418,15
06085503113,06085509902,20
06085503113,06085511301,26
06085503113,06085511913,13
06085503113,06085503703,8
06085503113,06085503105,5
06085503113,06085503710,11
06085503113,06085503003,7
06085503113,06085509201,19
06085503113,06085508505,16
06085503113,06085503211,9
06085503113,06085500902,5
06085503113,06085506102,13
06085503113,06085510300,19
06085503113,06085501402,7
06085503113,06085512026,12
06085503113,06085512032,16
06085503113,06085500400,8
06085503113,06069000802,116
06085503113,06085503121,3
06085503113,06085502800,12
06085503113,06085512603,34
06085503113,06085506402,11
06085503113,06085506301,13
06085503113,06085512019,10
06085503113,06085506604,16
06085503113,06085503001,7
06085503113,06085512031,15
06085503113,06085506401,8
06085503113,06085501401,9
06085503113,06085503324,14
06085503113,06085508001,15
06085503113,06085503511,11
06085503113,06085504505,14
06085503113,06085512045,14
06085503113,06085509202,20
06085503113,06085512023,13
06085503113,06069000300,55
06085503113,06085512311,23
06085503113,06085503402,9
06085503113,06085509500,21
06085503113,06085509700,19
06085503113,06085504901,15
06085503113,06085503002,6
06085503113,06085503601,9
06085503113,06085504320,15
06085503113,06085508404,17
06085503113,06085512038,15
06085503113,06085505303,14
06085503113,06085503507,9
06085503113,06085507903,18
06085503113,06085506305,13
06085503113,06085507807,18
06085503113,06085506103,12
06085503113,06085512047,12
06085503113,06085503713,10
06085503113,06085504423,16
06085503113,06085505402,14
06085503113,06085504410,14
06085503113,06085510900,24
06085503113,06085503510,11
06085503113,06085511916,11
06085503113,06085503117,5
06085503113,06085507808,19
06085503113,06085509404,22
06085503113,06085512037,15
06085503113,06085503218,10
06085503113,06085503329,15
06085503113,06085506803,13
06085503113,06085500100,9
06085503113,06085508602,17
06085503113,06085511707,37
06085503113,06085508403,16
06085503113,06085503707,10
06085503113,06085503212,9
06085503113,06085503708,9
06085503113,06085511912,16
06085503113,06085504421,18
06085503113,06085503336,12
06085503113,06085512508,37
06085503113,06085512506,34
06085503113,06085508003,14
06085503113,06085503210,12
06085503113,06085501200,8
06085503113,06085502906,12
06085503113,06085504413,16
06085503113,06085501501,7
06085503113,06085509106,19
06085503113,06085501600,4
06085503113,06085509403,22
06085503113,06085512200,62
06085503113,06085503111,8
06085503113,06085503712,10
06085503113,06085506606,13
06085503113,06085504806,14
06085503113,06085501502,8
06085503113,06085507205,20
06085503113,06085503113,0
06085503113,06085503123,4
06085503113,06085504319,12
06085503113,06085506605,13
06085503113,06085505500,14
06085503113,06085506000,13
06085503113,06085512039,13
06085503113,06085507701,17
06085503113,06085503711,9
06085503113,06085504506,19
06085503113,06085503321,11
06085503113,06085509901,20
06085503113,06085504805,18
06085503113,06085509600,20
06085503113,06085508101,14
06085503113,06085503509,13
06085503113,06085504504,16
06085503113,06085503112,3
06085503113,06085508202,14
06085503113,06085508704,15
06085503113,06085503313,15
06085503113,06085503217,10
06085503113,06085503508,13
06085503113,06085504507,17
06085503113,06069000200,50
06085503113,06085503333,15
06085503113,06085504322,14
06085503113,06069000501,56
06085503113,06085501000,6
06085503113,06085502603,10
06085503113,06085503207,11
06085503113,06085512313,31
06085503113,06085505007,12
06085503113,06085500200,7
06085503113,06085508508,16
06085503113,06085512604,34
06085503113,06085504321,12
06085503113,06085505302,14
06085503113,06085506502,14
06085503113,06085503315,13
06085503113,06085503332,24
06085503113,06085504802,15
06085503113,06085508503,17
06085503113,06085500500,9
06085503113,06069000701,55
06085503113,06069000100,60
06085503113,06085509108,16
06085503113,06085512025,11
06085503113,06085504412,16
06085503113,06069000502,54
06085503113,06085511302,26
06085503113,06085507100,18
06085503113,06085510801,23
06085503113,06085511701,24
06085503113,06085507302,26
06085503113,06085506202,13
06085503113,06085502908,10
06085503113,06085504101,12
06085503113,06085506601,14
06085503113,06085503122,6
06085503113,06085507703,19
06085503113,06085512030,15
06085503113,06085511914,10
06085503113,06085507206,20
06085503113,06085506203,12
06085503113,06085505006,11
06085503113,06085507805,17
06085503113,06085506101,13
06085503113,06085507500,19
06085503113,06085502907,10
06085503113,06085502102,7
06085503113,06085505203,10
06085503113,06085508601,18
06085503113,06085504602,34
06085503113,06085502701,12
06085503113,06085509105,17
06085503113,06085505009,15
06085503113,06085504001,9
06085503113,06085512100,27
06085503113,06085512017,11
06085503113,06085503506,9
06085503113,06085506802,12
06085503113,06085506804,13
06085503113,06085505403,13
06085503113,06085503204,8
06085503113,06085504414,18
06085503113,06085504317,12
06085503113,06085502604,11
06085503113,06085508800,17
06085503113,06085508900,16
06085503113,06069000801,62
06085503113,06069000702,58
06085503113,06085508203,15
06085503113,06085505600,12
06085503113,06085508004,13
06085503113,06085507401,17
06085503113,06085503326,18
06085503113,06085512001,19
06085503113,06085503327,15
06085503113,06085504308,21
06085503113,06085512036,14
06085503113,06085507600,29
06085503113,06085503504,8
06085503113,06085501700,3
06085503113,06085502001,8
06085503113,06085502901,11
06085503113,06085507806,16
06085503113,06085508303,16
06085503113,06085500901,8
06085503113,06085502101,10
06085503113,06085512027,8
06085503113,06085503902,11
06085503113,06085504314,14
06085503113,06085511915,10
06085503113,06085512021,10
06085503113,06085505401,14
06085503113,06085502301,4
06085503113,06085506302,11
06085503113,06085506703,15
06085503113,06085506801,15
06085503113,06085500600,8
06085503113,06085502601,9
06085503113,06085507905,18
06085503113,06085507301,20
06085503113,06085504316,12
06085503113,06085512005,8
06085503113,06085508504,17
06085503113,06085502702,13
06085503113,06085505100,11
06085503113,06085506701,18
06085503113,06085511702,18
06085503113,06085503330,29
06085503113,06085510600,26
06085503113,06085509401,23
06085503113,06085504102,13
06085503113,06085504311,16
06085503113,06085504201,13
06085503113,06069000400,52
06085503113,06085512308,29
06085503113,06085503115,9
06085503113,06085513000,29
06085503113,06085512024,9
06085503113,06085503334,22
06085503113,06085511608,28
06085503113,06085511910,13
06085503113,06085503304,10
06085503113,06085509802,20
06085503113,06085510802,22
06085503113,06085512314,28
06085503113,06085506702,15
06085503113,06085511100,22
06085503113,06085507702,22
06085503113,06085504420,25
06085503113,06085512401,36
06085503113,06085510001,18
06085503113,06085512033,16
06085503113,06085504417,33
06085503113,06085510700,25
06085503113,06085500800,5
06085503113,06085504002,7
06085503113,06085504202,16
06085503113,06085512022,14
06085503113,06085511704,21
06085503113,06085502909,9
06085503113,06085512305,34
06085503113,06085510002,16
06085503113,06085512034,16
06085503113,06085512402,34
06085503113,06085501900,6
06085503113,06085502202,7
06085503113,06085506304,12
06085503113,06085507203,14
06085503113,06085510500,23
06085503113,06085504422,18
06085503113,06085512052,11
06085503113,06085503337,12
06085503113,06085509109,17
06085503113,06085511400,24
06085503113,06085503331,19
06085503113,06085503325,14
06085503113,06085505900,11
06085503113,06085511609,27
06085503113,06085503312,27
06085503113,06085511800,57
06085503113,06085503709,10
06085503113,06085509102,18
06085503113,06085508102,13
06085503113,06085506603,14
06085503113,06085501102,10
06085503113,06085508304,15
06085503113,06085512510,49
06085503113,06085509302,22
06085503113,06085511907,13
06085503113,06085508507,15
06085503113,06085502201,8
06085503113,06085503802,12
06085503113,06085503803,12
06085503113,06085506503,13
06085503113,06085512307,30
06085503113,06085502902,10
06085503113,06085511000,23
06085503113,06085512053,11
06085503113,06085512503,45
06085503113,06085507904,16
06085503113,06085505008,13
06085503113,06085509303,20
06085503113,06085502500,5
06085503113,06085508703,17
06085503113,06085503214,7
06085503113,06085504416,13
06085503113,06085507402,16
06085503113,06085508401,18
06085503113,06085511911,19
06085503113,06085512602,38
06085503113,06085503208,11
06085503113,06085502002,6
06085503113,06085500300,8
06085503113,06085504315,14
06085503113,06085505001,13
06085503113,06085504601,29
06085503113,06085502400,4
06085503113,06085511200,24
06085503113,06085503213,9
06085503113,06085506204,11
06085503113,06085507002,27
06085503113,06085502903,8
06085503113,06085512312,28
06085503113,06085501101,8
06085503113,06085512509,41
06085503113,06085503804,10
06085503113,06085511705,27
06085503113,06085509304,19
06085503113,06085512035,19
06085503113,06085501300,7
06085503113,06085502910,9
06085503113,06085508204,15
06085503113,06085504318,11
06085503113,06085510200,20
06085503113,06085503322,13
06085503113,06085512309,30
06085503113,06085512505,37
06085503113,06085502302,5
06085503113,06085506900,20
06085503113,06085512043,11
06085503113,06085504415,15
06085503113,06085510400,22
06085503113,06085505700,12
06085503113,06085510100,16
06085503113,06085504411,15
06085503113,06085504307,11
06085503113,06085503903,10
06085503113,06085505202,13
06085503113,06085508301,16
06085503113,06085511909,24
06085503113,06085511905,11
06085503113,06085504803,18
06085503113,06085512310,26
06085503113,06085505305,15
06085503113,06085509000,17
06085503113,06085503305,11
06085503113,06085503602,9
06085503113,06085505304,15
06085503113,06085504323,13
06085503113,06085501800,4
06085503113,06085505301,15
06085503113,06085507906,16
06085503113,06085506501,12
06085503113,06085504700,23
06085503113,06085505800,10
06085503113,06085507001,28
06085503123,06085512042,13
06085503123,06085503306,13
06085503123,06085503108,7
06085503123,06085503323,15
06085503123,06069000600,56
06085503123,06085503401,12
06085503123,06085512020,10
06085503123,06085503110,12
06085503123,06085512029,13
06085503123,06085503118,11
06085503123,06085503116,9
06085503123,06085509107,22
06085503123,06085510803,26
06085503123,06085504418,19
06085503123,06085509902,23
06085503123,06085511301,28
06085503123,06085511913,12
06085503123,06085503703,12
06085503123,06085503105,9
06085503123,06085503710,15
06085503123,06085503003,6
06085503123,06085509201,21
06085503123,06085508505,20
