GEOID,med_incomeE,total_hhsE,no_veh_hhE,one_veh_hhE,two_veh_hhE,three_veh_hhE,fourmore_veh_hhE,no_worker_hhE,one_worker_hhE,two_worker_hhE,threemore_worker_hhE,hh_1personE,hh_2personE,hh_3personE,hh_4person_plusE,inc_lt_10kE,inc_btw_10k_15kE,inc_btw_15k_20kE,inc_btw_20k_25kE,inc_btw_25k_30kE,inc_btw_30k_35kE,inc_btw_35k_40kE,inc_btw_40k_45kE,inc_btw_45k_50kE,inc_btw_50k_60kE,inc_btw_60k_75kE,inc_btw_75k_100kE,inc_btw_100k_125kE,inc_btw_125k_150kE,inc_btw_150k_200kE,inc_gt_200kE,total_workerE,total_wfhE,hh_cardef_1w0vE,hh_cardef_2w0vE,hh_cardef_2w1vE,hh_cardef_3w0vE,hh_cardef_3w1vE,hh_cardef_3w2vE,total_jobs,basic_jobs,retail_jobs,service_jobs,geometry,ratio_no_veh,ratio_no_worker,ratio_lt_10k,non_wfh,cardef_hh,carnodef_hh,wfh_percent,alt_service_jobs,jobs_change,commuter_change,alt_non_wfh,alt_wfh,car_access,transit_access,ratio,inc_quint_1,inc_quint_5,pct_big_hh,pct_lo_inc,pct_hi_inc,pct_no_veh,pct_wfh_pop,pct_cardef_hh,transit_access_100k,pred,no_vehE
06085503003,60963,1838,29,310,910,397,192,420,601,640,177,231,638,408,561,31,23,63,37,12,10,32,73,40,39,111,155,180,163,243,626,2515,144,21,8,42,0,1,16,982,116,76,790,"list(list(c(-121.894021, -121.888384, -121.885885, -121.877855, -121.876789, -121.876281, -121.878139, -121.878073, -121.877188, -121.875611, -121.876679, -121.87825, -121.885328, -121.890285, -121.891554, -121.89265, -121.89377, -121.89496, -121.894021, 37.271258, 37.27275, 37.273403, 37.275517, 37.2757, 37.274587, 37.271836, 37.268275, 37.265769, 37.263275, 37.262985, 37.26268, 37.260693, 37.259372, 37.262468, 37.265152, 37.26788, 37.270796, 37.271258)))",0.01577801958650707,0.2285092491838955,0.01686615886833514,2371,88,1750,0.4,474,316,948.4,1422.6,1092.4,910940,2889,0.00317144927218038,154,1212,0.5272034820457019,0.08378672470076169,0.6594124047878128,0.04328353658497499,0.057256461232604375,0.04787812840043525,0.02889,0.04328353658497499,80
06085509201,80254,2585,151,1239,931,104,160,445,1273,694,173,974,883,364,364,34,37,30,27,106,83,67,46,47,70,124,241,281,262,343,787,3268,120,61,82,113,8,60,58,2441,1273,46,1122,"list(list(c(-122.081529, -122.081189, -122.08015, -122.07875, -122.07818, -122.07813, -122.07812, -122.07816, -122.070017, -122.06971, -122.06994, -122.0698, -122.06958, -122.068721, -122.06842, -122.06857, -122.082194, -122.081529, 37.398204, 37.399187, 37.40066, 37.40174, 37.40278, 37.40446, 37.40612, 37.41188, 37.408548, 37.40787, 37.40274, 37.39974, 37.39888, 37.39573, 37.39368, 37.39148, 37.396917, 37.398204)))",0.05841392649903288,0.172147001934236,0.01315280464216634,3148,382,2203,0.4,673.1999999999999,448.8,1259.2,1888.8,1379.2,1019102,20723,0.02033456906178184,128,1673,0.2816247582205029,0.04951644100580271,0.6471953578336557,0.02459902388432632,0.03671970624235006,0.14777562862669247,0.20723,0.02459902388432632,64
06085508505,87058,1919,222,551,860,203,83,430,778,656,55,466,711,334,408,48,21,41,8,12,57,68,8,57,23,155,148,182,107,223,761,2330,222,57,28,105,0,0,17,542,23,95,424,"list(list(c(-122.01408, -122.01402, -122.01374, -122.00824, -122.00861, -122.00869, -122.00501, -122.00502, -122.005361, -122.00494, -122.008, -122.01241, -122.01407, -122.01404, -122.01408, 37.35897, 37.36506, 37.36666, 37.36675, 37.36504, 37.36308, 37.3631, 37.3617, 37.354918, 37.3521, 37.35211, 37.35222, 37.35217, 37.35295, 37.35897)))",0.1156852527357999,0.22407503908285564,0.02501302761855133,2108,207,1712,0.4,254.4,169.60000000000002,843.2,1264.8,1065.2,991976,2939,0.00296277329290224,118,1273,0.3866597186034393,0.061490359562272015,0.6633663366336634,0.03135818520087458,0.09527896995708154,0.10786868160500261,0.02939,0.03135818520087458,60
06085503211,31327,1176,6,157,409,341,263,182,374,301,319,112,346,156,562,23,0,20,27,27,33,30,45,83,46,75,108,139,105,194,221,2406,22,0,0,0,0,0,5,549,162,37,350,"list(list(c(-121.840205, -121.836509, -121.831763, -121.827314, -121.824692, -121.825404, -121.829148, -121.832504, -121.835043, -121.838962, -121.840863, -121.840205, 37.312787, 37.315172, 37.318457, 37.313867, 37.311164, 37.309777, 37.307554, 37.305351, 37.307962, 37.31025, 37.312371, 37.312787)))",0.00510204081632653,0.15476190476190477,0.0195578231292517,2384,5,1171,0.4,210,140,953.6,1430.4,975.6,918211,3625,0.00394789432929903,70,659,0.6105442176870748,0.05952380952380952,0.560374149659864,0.03028599692255609,0.00914380714879468,0.004251700680272109,0.03625,0.03028599692255609,36
06085500902,5173,562,65,233,121,99,44,99,140,183,140,125,170,97,170,57,24,45,18,19,66,25,27,26,56,49,45,48,21,11,25,2254,80,21,10,93,9,0,19,459,0,0,459,"list(list(c(-121.88393, -121.880729, -121.877529, -121.875381, -121.878538, -121.881756, -121.88393, 37.333003, 37.334381, 37.335985, 37.333102, 37.331602, 37.330081, 37.333003)))",0.11565836298932385,0.17615658362989323,0.101423487544484,2174,152,410,0.4,275.4,183.6,869.6,1304.4,949.6,997572,36535,0.03662392288476421,144,105,0.4750889679715303,0.25622775800711745,0.18683274021352314,0.13486854513006366,0.0354924578527063,0.2704626334519573,0.36535,0.13486854513006366,76
06085506102,73526,1602,77,401,783,243,98,292,597,548,165,288,649,335,330,27,0,20,9,27,23,31,6,18,75,70,135,191,172,312,486,2264,199,18,29,52,0,0,11,682,110,215,357,"list(list(c(-121.97681, -121.96975, -121.96782, -121.96773, -121.96773, -121.9675, -121.9664, -121.96988, -121.97001, -121.972738, -121.97548, -121.97543, -121.97483, -121.97484, -121.97479, -121.97396, -121.97396, -121.97681, 37.3384, 37.34063, 37.33573, 37.33498, 37.32988, 37.32865, 37.32743, 37.32326, 37.32311, 37.32308, 37.32306, 37.32322, 37.32655, 37.32995, 37.33063, 37.33211, 37.33391, 37.3384)))",0.0480649188514357,0.1822721598002497,0.01685393258426966,2065,110,1492,0.4,214.2,142.8,826,1239,1025,1001080,3584,0.00358013345586766,56,1161,0.4151061173533084,0.03495630461922597,0.7247191011235955,0.01714870936510359,0.08789752650176678,0.0686641697877653,0.03584,0.01714870936510359,27
06085510300,115500,1716,29,578,703,321,85,518,712,442,44,448,626,232,410,82,17,11,19,0,43,5,24,13,40,31,73,182,106,231,839,1777,158,29,0,51,0,0,0,3638,397,332,2909,"list(list(c(-122.123399, -122.12132, -122.114048, -122.11408, -122.09726, -122.10414, -122.10625, -122.10978, -122.11079, -122.11552, -122.116397, -122.117674, -122.11845, -122.117646, -122.119688, -122.119507, -122.119112, -122.118723, -122.119725, -122.12001, -122.123626, -122.123399, 37.381234, 37.38131, 37.381339, 37.38496, 37.38499, 37.37771, 37.37552, 37.37165, 37.37052, 37.36564, 37.364786, 37.36554, 37.367715, 37.369977, 37.37077, 37.372005, 37.37214, 37.372837, 37.374042, 37.378411, 37.380151, 
37.381234)))",0.0168997668997669,0.30186480186480186,0.04778554778554778,1619,80,1636,0.4,1745.4,1163.6,647.6,971.4,805.6,958384,5112,0.00533397886442177,129,1358,0.3741258741258741,0.07517482517482517,0.7913752913752914,0.038631883465501116,0.08891389983117615,0.046620046620046623,0.05112,0.038631883465501116,66
06085501402,31296,813,28,217,286,164,118,70,308,253,182,116,218,147,332,9,6,41,19,34,34,29,42,55,69,71,81,117,60,116,30,1525,29,11,6,26,0,10,30,367,195,44,128,"list(list(c(-121.873875, -121.867738, -121.864134, -121.861728, -121.860937, -121.859173, -121.860425, -121.864846, -121.870572, -121.871133, -121.873875, 37.344095, 37.347, 37.348717, 37.349762, 37.349075, 37.346813, 37.346196, 37.344042, 37.340458, 37.342131, 37.344095)))",0.03444034440344403,0.08610086100861009,0.01107011070110701,1496,83,730,0.4,76.8,51.2,598.4,897.6,627.4,995177,48011,0.04824367926509555,75,323,0.5891758917589176,0.09225092250922509,0.3972939729397294,0.04689753152369007,0.01901639344262295,0.10209102091020911,0.48011,0.04689753152369007,38
06085512026,48860,1352,11,387,600,229,125,234,554,434,130,228,397,343,384,92,24,11,20,11,23,9,9,12,138,89,214,153,84,252,211,1925,7,0,0,48,11,0,23,786,42,100,644,"list(list(c(-121.845501, -121.844786, -121.841029, -121.831087, -121.830951, -121.830908, -121.830907, -121.830906, -121.830811, -121.830838, -121.829969, -121.829988, -121.83651, -121.844467, -121.848301, -121.845501, 37.263823, 37.265966, 37.265995, 37.26598, 37.262451, 37.261688, 37.259042, 37.258772, 37.25477, 37.251288, 37.248048, 37.247493, 37.250723, 37.254555, 37.25539, 37.263823)))",0.00813609467455621,0.17307692307692307,0.06804733727810651,1918,82,1270,0.4,386.4,257.6,767.2,1150.8,774.2,884487,1151,0.0013013192958178,147,700,0.5377218934911243,0.10872781065088757,0.5177514792899408,0.05666612534364627,0.0036363636363636364,0.060650887573964495,0.01151,0.05666612534364627,77
06085512032,43405,1052,0,171,486,271,124,270,266,436,80,190,367,207,288,54,0,24,33,11,0,20,39,10,89,60,86,133,148,191,154,1432,85,0,0,8,0,0,10,5924,2418,367,3139,"list(list(c(-121.790609, -121.788489, -121.784202, -121.789497, -121.789866, -121.786095, -121.777991, -121.773072, -121.773493, -121.7724, -121.772658, -121.776844, -121.778987, -121.779174, -121.782588, -121.782703, -121.782914, -121.782227, -121.782424, -121.783494, -121.786263, -121.788587, -121.788876, -121.788631, -121.789145, -121.791062, -121.790609, 37.229824, 37.232181, 37.235574, 37.238744, 37.242814, 37.245854, 37.240985, 37.238033, 37.236811, 37.233701, 37.231497, 37.226864, 37.224585, 
37.224406, 37.220769, 37.220627, 37.220365, 37.218613, 37.218171, 37.219886, 37.220864, 37.222654, 37.222803, 37.223401, 37.223547, 37.225168, 37.229824)))",0,0.25665399239543724,0.05133079847908745,1347,18,1034,0.4,1883.4,1255.6,538.8000000000001,808.1999999999999,623.8000000000001,824281,15848,0.01922645311489649,111,626,0.470532319391635,0.10551330798479087,0.5950570342205324,0.05458242660439066,0.05935754189944134,0.017110266159695818,0.15848,0.05458242660439066,57
06085500400,48257,1045,92,317,351,177,108,122,501,300,122,282,396,177,190,40,28,46,5,22,39,39,18,21,66,85,152,93,54,108,229,1593,91,56,8,17,0,11,15,3158,772,2,2384,"list(list(c(-121.925904, -121.924272, -121.921909, -121.916314, -121.913401, -121.917434, -121.919273, -121.924053, -121.930351, -121.925904, 37.342544, 37.344283, 37.346027, 37.343185, 37.340642, 37.337749, 37.337584, 37.333954, 37.33912, 37.342544)))",0.08803827751196172,0.11674641148325358,0.03827751196172249,1502,107,938,0.4,1430.4,953.6,600.8000000000001,901.2,691.8000000000001,1023804,59673,0.05828557028493735,119,484,0.35119617224880384,0.11387559808612441,0.4631578947368421,0.058263932520802385,0.05712492153170119,0.10239234449760766,0.59673,0.058263932520802385,61
