fromId,toId,bike_time
06085503110,06085506703,110
06085503110,06085500600,61
06085503110,06085502601,76
06085503110,06085504316,67
06085503110,06085512005,96
06085503110,06085502702,111
06085503110,06085505100,73
06085503110,06085506701,115
06085503110,06085503330,110
06085503110,06085504102,47
06085503110,06085504311,62
06085503110,06085504201,59
06085503110,06085503115,63
06085503110,06085512024,98
06085503110,06085503304,43
06085503110,06085506702,105
06085503110,06085512033,115
06085503110,06085500800,39
06085503110,06085504002,33
06085503110,06085504202,95
06085503110,06085512022,86
06085503110,06085502909,92
06085503110,06085501900,48
06085503110,06085502202,71
06085503110,06085506304,102
06085503110,06085507203,110
06085503110,06085512052,115
06085503110,06085503337,61
06085503110,06085503331,94
06085503110,06085503325,63
06085503110,06085505900,85
06085503110,06085503312,98
06085503110,06085503709,40
06085503110,06085506603,101
06085503110,06085501102,36
06085503110,06085502201,69
06085503110,06085503802,61
06085503110,06085503803,65
06085503110,06085506503,94
06085503110,06085502902,89
06085503110,06085512053,109
06085503110,06085505008,100
06085503110,06085502500,61
06085503110,06085503214,48
06085503110,06085504416,96
06085503110,06085507402,119
06085503110,06085503208,57
06085503110,06085502002,55
06085503110,06085500300,49
06085503110,06085504315,84
06085503110,06085502400,54
06085503110,06085503213,34
06085503110,06085506204,109
06085503110,06085502903,81
06085503110,06085501101,38
06085503110,06085503804,58
06085503110,06085501300,25
06085503110,06085502910,98
06085503110,06085504318,62
06085503110,06085503322,60
06085503110,06085502302,57
06085503110,06085512043,77
06085503110,06085504415,99
06085503110,06085505700,83
06085503110,06085504411,91
06085503110,06085504307,68
06085503110,06085503903,48
06085503110,06085505202,103
06085503110,06085505305,117
06085503110,06085503305,46
06085503110,06085503602,20
06085503110,06085505304,112
06085503110,06085504323,85
06085503110,06085501800,43
06085503110,06085505301,116
06085503110,06085506501,89
06085503110,06085505800,80
06085512029,06085512042,28
06085512029,06085503306,100
06085512029,06085503108,72
06085512029,06085503323,105
06085512029,06085503401,101
06085512029,06085512020,31
06085512029,06085503110,94
06085512029,06085512029,0
06085512029,06085503118,77
06085512029,06085503116,44
06085512029,06085511913,70
06085512029,06085503703,110
06085512029,06085503105,99
06085512029,06085503710,120
06085512029,06085503003,68
06085512029,06085503211,70
06085512029,06085500902,100
06085512029,06085501402,109
06085512029,06085512026,20
06085512029,06085512032,26
06085512029,06085503121,89
06085512029,06085502800,95
06085512029,06085512019,32
06085512029,06085503001,79
06085512029,06085512031,14
06085512029,06085501401,116
06085512029,06085503324,100
06085512029,06085503511,116
06085512029,06085512045,15
06085512029,06085512023,9
06085512029,06085503402,99
06085512029,06085503002,73
06085512029,06085512038,62
06085512029,06085503507,106
06085512029,06085512047,18
06085512029,06085511916,68
06085512029,06085503117,86
06085512029,06085512037,9
06085512029,06085503218,42
06085512029,06085503329,94
06085512029,06085506803,82
06085512029,06085500100,119
06085512029,06085503212,67
06085512029,06085511912,72
06085512029,06085503336,76
06085512029,06085503210,50
06085512029,06085501200,112
06085512029,06085502906,70
06085512029,06085501501,104
06085512029,06085501600,98
06085512029,06085503111,79
06085512029,06085501502,104
06085512029,06085503113,100
06085512029,06085503123,90
06085512029,06085512039,29
06085512029,06085503711,114
06085512029,06085503321,100
06085512029,06085503509,120
06085512029,06085503112,93
06085512029,06085503313,106
06085512029,06085503217,48
06085512029,06085503333,83
06085512029,06085501000,109
06085512029,06085502603,105
06085512029,06085503207,60
06085512029,06085503315,88
06085512029,06085512025,31
06085512029,06085502908,79
06085512029,06085503122,92
06085512029,06085512030,12
06085512029,06085511914,61
06085512029,06085502907,73
06085512029,06085502102,118
06085512029,06085502701,115
06085512029,06085512017,34
06085512029,06085503506,110
06085512029,06085506802,98
06085512029,06085506804,99
06085512029,06085503204,54
06085512029,06085502604,116
06085512029,06085503326,112
06085512029,06085512001,51
06085512029,06085503327,84
06085512029,06085512036,9
06085512029,06085503504,103
06085512029,06085501700,106
06085512029,06085502901,101
06085512029,06085500901,106
06085512029,06085502101,118
06085512029,06085512027,32
06085512029,06085511915,62
06085512029,06085512021,16
06085512029,06085502301,91
06085512029,06085506801,114
06085512029,06085502601,98
06085512029,06085512005,48
06085512029,06085502702,106
06085512029,06085503115,71
06085512029,06085512024,51
06085512029,06085511910,74
06085512029,06085503304,86
06085512029,06085512033,21
06085512029,06085500800,112
06085512029,06085504002,120
06085512029,06085512022,16
06085512029,06085502909,63
06085512029,06085512034,34
06085512029,06085501900,109
06085512029,06085502202,100
06085512029,06085512052,38
06085512029,06085503337,71
06085512029,06085503331,109
06085512029,06085503325,95
06085512029,06085501102,119
06085512029,06085511907,59
06085512029,06085502201,105
06085512029,06085502902,93
06085512029,06085512053,24
06085512029,06085502500,81
06085512029,06085503214,72
06085512029,06085511911,103
06085512029,06085503208,43
06085512029,06085502400,92
06085512029,06085503213,62
06085512029,06085502903,87
06085512029,06085501101,112
06085512029,06085512035,44
06085512029,06085501300,106
06085512029,06085502910,58
06085512029,06085503322,110
06085512029,06085502302,96
06085512029,06085506900,99
06085512029,06085512043,21
06085512029,06085511905,71
06085512029,06085503305,92
06085512029,06085503602,112
06085512029,06085501800,104
06085503118,06085512042,57
06085503118,06085503306,34
06085503118,06085503108,77
06085503118,06085503323,61
06085503118,06085503401,35
06085503118,06085512020,66
06085503118,06085503110,21
06085503118,06085512029,77
06085503118,06085503118,1
06085503118,06085503116,73
06085503118,06085504418,120
06085503118,06085503703,41
06085503118,06085503105,25
06085503118,06085503710,49
06085503118,06085503003,79
06085503118,06085503211,18
06085503118,06085500902,38
06085503118,06085506102,106
06085503118,06085501402,35
06085503118,06085512026,73
06085503118,06085512032,97
06085503118,06085500400,73
06085503118,06085503121,36
06085503118,06085502800,110
06085503118,06085506402,91
06085503118,06085506301,100
06085503118,06085512019,67
06085503118,06085503001,70
06085503118,06085512031,90
06085503118,06085506401,89
06085503118,06085501401,42
06085503118,06085503324,62
06085503118,06085503511,55
06085503118,06085504505,117
06085503118,06085512045,92
06085503118,06085512023,71
06085503118,06085503402,33
06085503118,06085504901,110
06085503118,06085503002,73
06085503118,06085503601,46
06085503118,06085504320,97
06085503118,06085512038,101
06085503118,06085505303,111
06085503118,06085503507,40
06085503118,06085506305,110
06085503118,06085506103,114
06085503118,06085512047,88
06085503118,06085503713,60
06085503118,06085504423,120
06085503118,06085505402,111
06085503118,06085504410,107
06085503118,06085503510,60
06085503118,06085511916,113
06085503118,06085503117,13
06085503118,06085512037,85
06085503118,06085503218,41
06085503118,06085503329,65
06085503118,06085506803,119
06085503118,06085500100,53
06085503118,06085503707,57
06085503118,06085503212,24
06085503118,06085503708,73
06085503118,06085503336,47
06085503118,06085503210,30
06085503118,06085501200,42
06085503118,06085502906,107
06085503118,06085501501,30
06085503118,06085501600,36
06085503118,06085503111,11
06085503118,06085503712,59
06085503118,06085506606,113
06085503118,06085501502,30
06085503118,06085503113,44
06085503118,06085503123,59
06085503118,06085504319,65
06085503118,06085506605,107
06085503118,06085505500,107
06085503118,06085506000,99
06085503118,06085512039,84
06085503118,06085503711,44
06085503118,06085503321,52
06085503118,06085503509,67
06085503118,06085503112,36
06085503118,06085503313,69
06085503118,06085503217,36
06085503118,06085503508,65
06085503118,06085503333,58
06085503118,06085504322,91
06085503118,06085501000,47
06085503118,06085502603,87
06085503118,06085503207,37
06085503118,06085505007,104
06085503118,06085500200,61
06085503118,06085504321,87
06085503118,06085505302,117
06085503118,06085506502,100
06085503118,06085503315,55
06085503118,06085503332,101
06085503118,06085500500,73
06085503118,06085512025,77
06085503118,06085502908,95
06085503118,06085504101,69
06085503118,06085506601,118
06085503118,06085503122,32
06085503118,06085512030,89
06085503118,06085506203,116
06085503118,06085505006,104
06085503118,06085506101,111
06085503118,06085502907,89
06085503118,06085502102,76
06085503118,06085505203,89
06085503118,06085502701,109
06085503118,06085504001,58
06085503118,06085512017,43
06085503118,06085503506,44
06085503118,06085505403,119
06085503118,06085503204,28
06085503118,06085504317,77
06085503118,06085502604,99
06085503118,06085505600,97
06085503118,06085503326,82
06085503118,06085512001,76
06085503118,06085503327,55
06085503118,06085512036,85
06085503118,06085503504,37
06085503118,06085501700,44
06085503118,06085502001,74
06085503118,06085502901,97
06085503118,06085500901,45
06085503118,06085502101,85
06085503118,06085512027,90
06085503118,06085503902,70
06085503118,06085504314,90
06085503118,06085511915,104
06085503118,06085512021,67
06085503118,06085502301,70
06085503118,06085506302,100
06085503118,06085500600,72
06085503118,06085502601,79
06085503118,06085504316,80
06085503118,06085512005,89
06085503118,06085502702,119
06085503118,06085505100,83
06085503118,06085503330,104
06085503118,06085504102,66
06085503118,06085504311,74
06085503118,06085504201,77
06085503118,06085503115,46
06085503118,06085512024,95
06085503118,06085503304,35
06085503118,06085506702,116
06085503118,06085512033,98
06085503118,06085500800,50
06085503118,06085504002,51
06085503118,06085504202,113
06085503118,06085512022,69
06085503118,06085502909,91
06085503118,06085512034,105
06085503118,06085501900,58
06085503118,06085502202,78
06085503118,06085506304,113
06085503118,06085512052,98
06085503118,06085503337,45
06085503118,06085503331,83
06085503118,06085503325,62
06085503118,06085505900,96
06085503118,06085503312,108
06085503118,06085503709,54
06085503118,06085506603,112
06085503118,06085501102,48
06085503118,06085502201,79
06085503118,06085503802,79
06085503118,06085503803,83
06085503118,06085506503,104
06085503118,06085502902,88
06085503118,06085512053,92
06085503118,06085505008,110
06085503118,06085502500,61
06085503118,06085503214,33
06085503118,06085504416,109
06085503118,06085503208,39
06085503118,06085502002,66
06085503118,06085500300,60
06085503118,06085504315,98
06085503118,06085502400,56
06085503118,06085503213,16
06085503118,06085506204,120
06085503118,06085502903,80
06085503118,06085501101,51
06085503118,06085503804,76
06085503118,06085512035,113
06085503118,06085501300,37
06085503118,06085502910,97
06085503118,06085504318,74
06085503118,06085503322,66
06085503118,06085502302,67
06085503118,06085512043,60
06085503118,06085504415,113
06085503118,06085505700,93
06085503118,06085504411,104
06085503118,06085504307,81
06085503118,06085503903,66
06085503118,06085505202,114
06085503118,06085503305,42
06085503118,06085503602,38
06085503118,06085504323,97
06085503118,06085501800,53
06085503118,06085506501,100
06085503118,06085505800,90
06085503116,06085512042,45
06085503116,06085503306,96
06085503116,06085503108,41
06085503116,06085503323,111
06085503116,06085503401,98
06085503116,06085512020,23
06085503116,06085503110,91
06085503116,06085512029,44
06085503116,06085503118,73
06085503116,06085503116,0
06085503116,06085511913,65
06085503116,06085503703,106
06085503116,06085503105,84
06085503116,06085503710,110
06085503116,06085503003,43
06085503116,06085503211,72
06085503116,06085500902,78
06085503116,06085501402,91
06085503116,06085512026,26
06085503116,06085512032,71
06085503116,06085500400,100
06085503116,06085503121,57
06085503116,06085502800,74
06085503116,06085506402,92
06085503116,06085506301,109
06085503116,06085512019,14
06085503116,06085506604,112
06085503116,06085503001,48
06085503116,06085512031,56
06085503116,06085506401,97
06085503116,06085501401,98
06085503116,06085503324,106
06085503116,06085503511,117
06085503116,06085512045,45
06085503116,06085512023,37
06085503116,06085503402,95
06085503116,06085503002,42
06085503116,06085503601,107
06085503116,06085512038,106
06085503116,06085503507,103
06085503116,06085506305,111
06085503116,06085512047,36
06085503116,06085511916,63
06085503116,06085503117,83
06085503116,06085512037,45
06085503116,06085503218,40
06085503116,06085503329,100
06085503116,06085506803,77
06085503116,06085500100,97
06085503116,06085503707,118
06085503116,06085503212,69
06085503116,06085511912,76
06085503116,06085503336,82
06085503116,06085503210,51
06085503116,06085501200,90
06085503116,06085502906,65
06085503116,06085501501,91
06085503116,06085501600,76
06085503116,06085503111,76
06085503116,06085506606,106
06085503116,06085501502,85
06085503116,06085507205,116
06085503116,06085503113,67
06085503116,06085503123,52
